num_pushers,spdx_license,iso2_code,year,quarter
1140,GPL-3.0,KE,2024,2
160,BSD-3-Clause,KE,2024,2
158,AGPL-3.0,KE,2024,2
108,CC0-1.0,KE,2024,2
356,MIT,KG,2024,2
502,MIT,KH,2024,2
150,Apache-2.0,KH,2024,2
146,GPL-3.0,KH,2024,2
123,NOASSERTION,KH,2024,2
20056,MIT,KR,2024,2
5377,Apache-2.0,KR,2024,2
3997,NOASSERTION,KR,2024,2
2395,GPL-3.0,KR,2024,2
750,BSD-3-Clause,KR,2024,2
719,AGPL-3.0,KR,2024,2
458,GPL-2.0,KR,2024,2
343,Unlicense,KR,2024,2
310,CC0-1.0,KR,2024,2
242,BSD-2-Clause,KR,2024,2
202,LGPL-3.0,KR,2024,2
193,CC-BY-4.0,KR,2024,2
186,0BSD,KR,2024,2
176,MPL-2.0,KR,2024,2
117,LGPL-2.1,KR,2024,2
139,MIT,KW,2024,2
1552,MIT,KZ,2024,2
417,Apache-2.0,KZ,2024,2
315,NOASSERTION,KZ,2024,2
295,GPL-3.0,KZ,2024,2
121,CC0-1.0,KZ,2024,2
454,MIT,LB,2024,2
133,Apache-2.0,LB,2024,2
113,GPL-3.0,LB,2024,2
2951,MIT,LK,2024,2
1361,Apache-2.0,LK,2024,2
1113,GPL-3.0,LK,2024,2
609,NOASSERTION,LK,2024,2
104,AGPL-3.0,LK,2024,2
1338,MIT,LT,2024,2
439,Apache-2.0,LT,2024,2
406,GPL-3.0,LT,2024,2
320,NOASSERTION,LT,2024,2
469,MIT,LU,2024,2
179,Apache-2.0,LU,2024,2
178,GPL-3.0,LU,2024,2
160,NOASSERTION,LU,2024,2
901,MIT,LV,2024,2
277,GPL-3.0,LV,2024,2
267,Apache-2.0,LV,2024,2
252,NOASSERTION,LV,2024,2
2107,MIT,MA,2024,2
615,Apache-2.0,MA,2024,2
486,GPL-3.0,MA,2024,2
436,NOASSERTION,MA,2024,2
500,MIT,MD,2024,2
169,Apache-2.0,MD,2024,2
141,GPL-3.0,MD,2024,2
131,NOASSERTION,MD,2024,2
290,MIT,ME,2024,2
116,Apache-2.0,ME,2024,2
338,MIT,MG,2024,2
366,MIT,MK,2024,2
385,MIT,MM,2024,2
106,GPL-3.0,MM,2024,2
182,MIT,MN,2024,2
172,MIT,MO,2024,2
234,MIT,MT,2024,2
167,MIT,MU,2024,2
122,MIT,MW,2024,2
7951,MIT,MX,2024,2
2347,GPL-3.0,MX,2024,2
2087,Apache-2.0,MX,2024,2
1727,NOASSERTION,MX,2024,2
313,CC0-1.0,MX,2024,2
277,Unlicense,MX,2024,2
257,AGPL-3.0,MX,2024,2
233,BSD-3-Clause,MX,2024,2
230,GPL-2.0,MX,2024,2
185,CC-BY-4.0,MX,2024,2
3024,MIT,MY,2024,2
978,Apache-2.0,MY,2024,2
740,NOASSERTION,MY,2024,2
601,GPL-3.0,MY,2024,2
159,AGPL-3.0,MY,2024,2
133,Unlicense,MY,2024,2
121,BSD-3-Clause,MY,2024,2
109,GPL-2.0,MY,2024,2
209,MIT,MZ,2024,2
6517,MIT,NG,2024,2
2018,Apache-2.0,NG,2024,2
1835,NOASSERTION,NG,2024,2
1783,GPL-3.0,NG,2024,2
281,BSD-3-Clause,NG,2024,2
243,CC0-1.0,NG,2024,2
207,AGPL-3.0,NG,2024,2
167,GPL-2.0,NG,2024,2
121,BSL-1.0,NG,2024,2
108,Unlicense,NG,2024,2
186,MIT,NI,2024,2
17820,MIT,NL,2024,2
6079,Apache-2.0,NL,2024,2
5677,NOASSERTION,NL,2024,2
5312,GPL-3.0,NL,2024,2
1287,AGPL-3.0,NL,2024,2
1260,BSD-3-Clause,NL,2024,2
931,GPL-2.0,NL,2024,2
660,CC0-1.0,NL,2024,2
529,MPL-2.0,NL,2024,2
511,Unlicense,NL,2024,2
448,CC-BY-4.0,NL,2024,2
409,BSD-2-Clause,NL,2024,2
334,LGPL-3.0,NL,2024,2
240,EUPL-1.2,NL,2024,2
224,LGPL-2.1,NL,2024,2
161,ISC,NL,2024,2
111,CC-BY-SA-4.0,NL,2024,2
5322,MIT,NO,2024,2
1643,Apache-2.0,NO,2024,2
1521,NOASSERTION,NO,2024,2
1451,GPL-3.0,NO,2024,2
361,BSD-3-Clause,NO,2024,2
305,AGPL-3.0,NO,2024,2
265,GPL-2.0,NO,2024,2
166,CC0-1.0,NO,2024,2
157,Unlicense,NO,2024,2
147,LGPL-3.0,NO,2024,2
123,CC-BY-4.0,NO,2024,2
118,MPL-2.0,NO,2024,2
2181,MIT,NP,2024,2
604,Apache-2.0,NP,2024,2
497,NOASSERTION,NP,2024,2
468,GPL-3.0,NP,2024,2
110,AGPL-3.0,NP,2024,2
102,BSD-3-Clause,NP,2024,2
3415,MIT,NZ,2024,2
1082,NOASSERTION,NZ,2024,2
999,Apache-2.0,NZ,2024,2
974,GPL-3.0,NZ,2024,2
249,BSD-3-Clause,NZ,2024,2
245,AGPL-3.0,NZ,2024,2
171,GPL-2.0,NZ,2024,2
123,CC0-1.0,NZ,2024,2
108,Unlicense,NZ,2024,2
134,MIT,OM,2024,2
284,MIT,PA,2024,2
2600,MIT,PE,2024,2
997,Apache-2.0,PE,2024,2
800,NOASSERTION,PE,2024,2
587,GPL-3.0,PE,2024,2
5704,MIT,PH,2024,2
1340,Apache-2.0,PH,2024,2
1325,GPL-3.0,PH,2024,2
1310,NOASSERTION,PH,2024,2
279,AGPL-3.0,PH,2024,2
200,Unlicense,PH,2024,2
191,GPL-2.0,PH,2024,2
178,CC0-1.0,PH,2024,2
163,BSD-3-Clause,PH,2024,2
6539,MIT,PK,2024,2
2006,Apache-2.0,PK,2024,2
1711,GPL-3.0,PK,2024,2
1347,NOASSERTION,PK,2024,2
272,AGPL-3.0,PK,2024,2
199,BSD-3-Clause,PK,2024,2
144,GPL-2.0,PK,2024,2
136,Unlicense,PK,2024,2
120,CC0-1.0,PK,2024,2
14940,MIT,PL,2024,2
5324,Apache-2.0,PL,2024,2
4282,GPL-3.0,PL,2024,2
3916,NOASSERTION,PL,2024,2
798,AGPL-3.0,PL,2024,2
790,BSD-3-Clause,PL,2024,2
709,GPL-2.0,PL,2024,2
478,Unlicense,PL,2024,2
470,CC0-1.0,PL,2024,2
290,MPL-2.0,PL,2024,2
229,LGPL-3.0,PL,2024,2
212,BSD-2-Clause,PL,2024,2
159,CC-BY-4.0,PL,2024,2
135,LGPL-2.1,PL,2024,2
264,MIT,PR,2024,2
161,MIT,PS,2024,2
5787,MIT,PT,2024,2
1914,Apache-2.0,PT,2024,2
1548,GPL-3.0,PT,2024,2
1542,NOASSERTION,PT,2024,2
334,AGPL-3.0,PT,2024,2
309,BSD-3-Clause,PT,2024,2
257,GPL-2.0,PT,2024,2
166,Unlicense,PT,2024,2
165,CC0-1.0,PT,2024,2
126,MPL-2.0,PT,2024,2
346,MIT,PY,2024,2
146,GPL-3.0,PY,2024,2
251,MIT,QA,2024,2
4207,MIT,RO,2024,2
1365,Apache-2.0,RO,2024,2
1111,NOASSERTION,RO,2024,2
1101,GPL-3.0,RO,2024,2
257,AGPL-3.0,RO,2024,2
213,GPL-2.0,RO,2024,2
207,BSD-3-Clause,RO,2024,2
167,Unlicense,RO,2024,2
120,CC-BY-SA-4.0,RO,2024,2
112,MPL-2.0,RO,2024,2
2291,MIT,RS,2024,2
687,Apache-2.0,RS,2024,2
630,NOASSERTION,RS,2024,2
512,GPL-3.0,RS,2024,2
130,AGPL-3.0,RS,2024,2
109,GPL-2.0,RS,2024,2
23757,MIT,RU,2024,2
7132,Apache-2.0,RU,2024,2
6461,GPL-3.0,RU,2024,2
5886,NOASSERTION,RU,2024,2
1494,BSD-3-Clause,RU,2024,2
1343,AGPL-3.0,RU,2024,2
1247,CC0-1.0,RU,2024,2
1242,Unlicense,RU,2024,2
1171,GPL-2.0,RU,2024,2
486,CC-BY-4.0,RU,2024,2
414,BSD-2-Clause,RU,2024,2
401,MPL-2.0,RU,2024,2
329,LGPL-3.0,RU,2024,2
273,LGPL-2.1,RU,2024,2
149,WTFPL,RU,2024,2
126,BSL-1.0,RU,2024,2
111,CC-BY-SA-4.0,RU,2024,2
570,MIT,RW,2024,2
114,Apache-2.0,RW,2024,2
103,GPL-3.0,RW,2024,2
1317,MIT,SA,2024,2
444,Apache-2.0,SA,2024,2
415,NOASSERTION,SA,2024,2
380,GPL-3.0,SA,2024,2
9003,MIT,SE,2024,2
2840,Apache-2.0,SE,2024,2
2731,NOASSERTION,SE,2024,2
2467,GPL-3.0,SE,2024,2
614,AGPL-3.0,SE,2024,2
578,BSD-3-Clause,SE,2024,2
475,GPL-2.0,SE,2024,2
292,Unlicense,SE,2024,2
243,CC0-1.0,SE,2024,2
230,MPL-2.0,SE,2024,2
220,BSD-2-Clause,SE,2024,2
159,CC-BY-4.0,SE,2024,2
139,LGPL-3.0,SE,2024,2
128,LGPL-2.1,SE,2024,2
114,ISC,SE,2024,2
14533,MIT,SG,2024,2
6554,Apache-2.0,SG,2024,2
3868,NOASSERTION,SG,2024,2
3069,GPL-3.0,SG,2024,2
870,AGPL-3.0,SG,2024,2
626,GPL-2.0,SG,2024,2
618,BSD-3-Clause,SG,2024,2
339,CC0-1.0,SG,2024,2
290,Unlicense,SG,2024,2
238,MPL-2.0,SG,2024,2
201,LGPL-3.0,SG,2024,2
196,CC-BY-4.0,SG,2024,2
171,BSD-2-Clause,SG,2024,2
115,MIT-0,SG,2024,2
109,LGPL-2.1,SG,2024,2
1037,MIT,SI,2024,2
422,Apache-2.0,SI,2024,2
327,GPL-3.0,SI,2024,2
308,NOASSERTION,SI,2024,2
1445,MIT,SK,2024,2
494,Apache-2.0,SK,2024,2
490,GPL-3.0,SK,2024,2
422,NOASSERTION,SK,2024,2
109,GPL-2.0,SK,2024,2
216,MIT,SN,2024,2
433,MIT,SV,2024,2
186,GPL-3.0,SV,2024,2
161,Apache-2.0,SV,2024,2
117,NOASSERTION,SV,2024,2
123,MIT,SY,2024,2
116,MIT,TG,2024,2
4269,MIT,TH,2024,2
1214,Apache-2.0,TH,2024,2
918,NOASSERTION,TH,2024,2
826,GPL-3.0,TH,2024,2
222,AGPL-3.0,TH,2024,2
198,BSD-3-Clause,TH,2024,2
192,CC0-1.0,TH,2024,2
152,Unlicense,TH,2024,2
124,GPL-2.0,TH,2024,2
1534,MIT,TN,2024,2
369,Apache-2.0,TN,2024,2
350,NOASSERTION,TN,2024,2
252,GPL-3.0,TN,2024,2
9919,MIT,TR,2024,2
2499,GPL-3.0,TR,2024,2
2365,Apache-2.0,TR,2024,2
1771,NOASSERTION,TR,2024,2
448,AGPL-3.0,TR,2024,2
379,Unlicense,TR,2024,2
303,BSD-3-Clause,TR,2024,2
257,CC0-1.0,TR,2024,2
256,GPL-2.0,TR,2024,2
146,MPL-2.0,TR,2024,2
128,LGPL-3.0,TR,2024,2
110,CC-BY-4.0,TR,2024,2
107,BSD-2-Clause,TR,2024,2
109,MIT,TT,2024,2
10096,MIT,TW,2024,2
3797,Apache-2.0,TW,2024,2
2884,NOASSERTION,TW,2024,2
2222,GPL-3.0,TW,2024,2
812,AGPL-3.0,TW,2024,2
459,GPL-2.0,TW,2024,2
437,BSD-3-Clause,TW,2024,2
273,CC0-1.0,TW,2024,2
212,Unlicense,TW,2024,2
141,MPL-2.0,TW,2024,2
138,BSD-2-Clause,TW,2024,2
119,LGPL-3.0,TW,2024,2
119,CC-BY-4.0,TW,2024,2
440,MIT,TZ,2024,2
187,GPL-3.0,TZ,2024,2
174,Apache-2.0,TZ,2024,2
105,NOASSERTION,TZ,2024,2
8169,MIT,UA,2024,2
2606,GPL-3.0,UA,2024,2
2334,Apache-2.0,UA,2024,2
1914,NOASSERTION,UA,2024,2
440,AGPL-3.0,UA,2024,2
385,GPL-2.0,UA,2024,2
338,BSD-3-Clause,UA,2024,2
330,Unlicense,UA,2024,2
262,CC0-1.0,UA,2024,2
165,MPL-2.0,UA,2024,2
121,BSD-2-Clause,UA,2024,2
576,MIT,UG,2024,2
201,Apache-2.0,UG,2024,2
197,NOASSERTION,UG,2024,2
156,GPL-3.0,UG,2024,2
201986,MIT,US,2024,2
77242,Apache-2.0,US,2024,2
72381,NOASSERTION,US,2024,2
49427,GPL-3.0,US,2024,2
14616,BSD-3-Clause,US,2024,2
12515,AGPL-3.0,US,2024,2
9330,GPL-2.0,US,2024,2
8916,CC0-1.0,US,2024,2
5502,Unlicense,US,2024,2
4498,MPL-2.0,US,2024,2
4266,BSD-2-Clause,US,2024,2
3616,CC-BY-4.0,US,2024,2
2505,LGPL-3.0,US,2024,2
2072,MIT-0,US,2024,2
2016,LGPL-2.1,US,2024,2
1536,ISC,US,2024,2
1331,CC-BY-SA-4.0,US,2024,2
923,BSD-3-Clause-Clear,US,2024,2
612,0BSD,US,2024,2
586,EPL-2.0,US,2024,2
536,WTFPL,US,2024,2
442,BSL-1.0,US,2024,2
442,Zlib,US,2024,2
241,EPL-1.0,US,2024,2
206,UPL-1.0,US,2024,2
143,OFL-1.1,US,2024,2
105,Artistic-2.0,US,2024,2
101,MulanPSL-2.0,US,2024,2
724,MIT,UY,2024,2
328,Apache-2.0,UY,2024,2
206,NOASSERTION,UY,2024,2
189,GPL-3.0,UY,2024,2
1171,MIT,UZ,2024,2
320,Apache-2.0,UZ,2024,2
210,NOASSERTION,UZ,2024,2
193,GPL-3.0,UZ,2024,2
1079,MIT,VE,2024,2
288,Apache-2.0,VE,2024,2
269,GPL-3.0,VE,2024,2
254,NOASSERTION,VE,2024,2
11386,MIT,VN,2024,2
3630,Apache-2.0,VN,2024,2
2963,NOASSERTION,VN,2024,2
2302,GPL-3.0,VN,2024,2
558,AGPL-3.0,VN,2024,2
435,BSD-3-Clause,VN,2024,2
365,Unlicense,VN,2024,2
356,GPL-2.0,VN,2024,2
278,CC0-1.0,VN,2024,2
168,MPL-2.0,VN,2024,2
128,BSD-2-Clause,VN,2024,2
102,LGPL-3.0,VN,2024,2
176,MIT,XK,2024,2
241,MIT,YE,2024,2
3607,MIT,ZA,2024,2
1072,Apache-2.0,ZA,2024,2
870,NOASSERTION,ZA,2024,2
833,GPL-3.0,ZA,2024,2
187,BSD-3-Clause,ZA,2024,2
175,AGPL-3.0,ZA,2024,2
135,Unlicense,ZA,2024,2
129,GPL-2.0,ZA,2024,2
118,CC0-1.0,ZA,2024,2
188,MIT,ZM,2024,2
306,MIT,ZW,2024,2
142,Apache-2.0,ZW,2024,2
134,GPL-3.0,ZW,2024,2
2230,MIT,AE,2024,3
825,Apache-2.0,AE,2024,3
639,NOASSERTION,AE,2024,3
488,GPL-3.0,AE,2024,3
137,AGPL-3.0,AE,2024,3
130,BSD-3-Clause,AE,2024,3
152,MIT,AF,2024,3
232,MIT,AL,2024,3
820,MIT,AM,2024,3
300,Apache-2.0,AM,2024,3
229,NOASSERTION,AM,2024,3
149,GPL-3.0,AM,2024,3
458,MIT,AO,2024,3
6824,MIT,AR,2024,3
1995,GPL-3.0,AR,2024,3
1637,Apache-2.0,AR,2024,3
1519,NOASSERTION,AR,2024,3
392,AGPL-3.0,AR,2024,3
297,BSD-3-Clause,AR,2024,3
258,CC0-1.0,AR,2024,3
215,GPL-2.0,AR,2024,3
128,Unlicense,AR,2024,3
5018,MIT,AT,2024,3
1881,Apache-2.0,AT,2024,3
1780,NOASSERTION,AT,2024,3
1733,GPL-3.0,AT,2024,3
427,AGPL-3.0,AT,2024,3
363,GPL-2.0,AT,2024,3
356,BSD-3-Clause,AT,2024,3
174,Unlicense,AT,2024,3
157,CC0-1.0,AT,2024,3
149,BSD-2-Clause,AT,2024,3
127,MPL-2.0,AT,2024,3
125,LGPL-3.0,AT,2024,3
15831,MIT,AU,2024,3
5125,Apache-2.0,AU,2024,3
5070,NOASSERTION,AU,2024,3
4387,GPL-3.0,AU,2024,3
1136,AGPL-3.0,AU,2024,3
909,BSD-3-Clause,AU,2024,3
804,GPL-2.0,AU,2024,3
621,CC0-1.0,AU,2024,3
413,Unlicense,AU,2024,3
398,MPL-2.0,AU,2024,3
313,BSD-2-Clause,AU,2024,3
307,CC-BY-4.0,AU,2024,3
258,MIT-0,AU,2024,3
244,LGPL-3.0,AU,2024,3
203,LGPL-2.1,AU,2024,3
138,ISC,AU,2024,3
101,CC-BY-SA-4.0,AU,2024,3
532,MIT,AZ,2024,3
152,Apache-2.0,AZ,2024,3
113,GPL-3.0,AZ,2024,3
110,NOASSERTION,AZ,2024,3
453,MIT,BA,2024,3
106,NOASSERTION,BA,2024,3
105,GPL-3.0,BA,2024,3
103,Apache-2.0,BA,2024,3
4862,MIT,BD,2024,3
1348,GPL-3.0,BD,2024,3
1208,Apache-2.0,BD,2024,3
1146,NOASSERTION,BD,2024,3
305,AGPL-3.0,BD,2024,3
270,GPL-2.0,BD,2024,3
150,BSD-3-Clause,BD,2024,3
141,CC0-1.0,BD,2024,3
107,Unlicense,BD,2024,3
4956,MIT,BE,2024,3
1802,NOASSERTION,BE,2024,3
1665,Apache-2.0,BE,2024,3
1612,GPL-3.0,BE,2024,3
449,AGPL-3.0,BE,2024,3
343,BSD-3-Clause,BE,2024,3
277,GPL-2.0,BE,2024,3
191,CC0-1.0,BE,2024,3
179,Unlicense,BE,2024,3
129,LGPL-3.0,BE,2024,3
116,BSD-2-Clause,BE,2024,3
115,CC-BY-4.0,BE,2024,3
2945,MIT,BG,2024,3
841,Apache-2.0,BG,2024,3
653,NOASSERTION,BG,2024,3
543,GPL-3.0,BG,2024,3
136,GPL-2.0,BG,2024,3
110,AGPL-3.0,BG,2024,3
170,MIT,BH,2024,3
224,MIT,BJ,2024,3
103,NOASSERTION,BJ,2024,3
741,MIT,BO,2024,3
355,Apache-2.0,BO,2024,3
125,NOASSERTION,BO,2024,3
124,GPL-3.0,BO,2024,3
69497,MIT,BR,2024,3
9801,GPL-3.0,BR,2024,3
8235,Apache-2.0,BR,2024,3
6674,NOASSERTION,BR,2024,3
1596,AGPL-3.0,BR,2024,3
1201,CC0-1.0,BR,2024,3
1176,GPL-2.0,BR,2024,3
1125,BSD-3-Clause,BR,2024,3
961,Unlicense,BR,2024,3
619,CC-BY-4.0,BR,2024,3
512,MPL-2.0,BR,2024,3
345,BSD-2-Clause,BR,2024,3
322,WTFPL,BR,2024,3
280,LGPL-3.0,BR,2024,3
273,LGPL-2.1,BR,2024,3
159,MIT-0,BR,2024,3
139,ISC,BR,2024,3
126,BSL-1.0,BR,2024,3
120,CC-BY-SA-4.0,BR,2024,3
105,EPL-2.0,BR,2024,3
1634,MIT,BY,2024,3
446,Apache-2.0,BY,2024,3
349,NOASSERTION,BY,2024,3
334,GPL-3.0,BY,2024,3
28820,MIT,CA,2024,3
10545,Apache-2.0,CA,2024,3
9328,NOASSERTION,CA,2024,3
7061,GPL-3.0,CA,2024,3
1921,AGPL-3.0,CA,2024,3
1531,BSD-3-Clause,CA,2024,3
1323,GPL-2.0,CA,2024,3
1142,CC0-1.0,CA,2024,3
866,Unlicense,CA,2024,3
666,MPL-2.0,CA,2024,3
502,BSD-2-Clause,CA,2024,3
432,CC-BY-4.0,CA,2024,3
379,LGPL-3.0,CA,2024,3
318,LGPL-2.1,CA,2024,3
243,ISC,CA,2024,3
214,CC-BY-SA-4.0,CA,2024,3
179,MIT-0,CA,2024,3
108,0BSD,CA,2024,3
106,EPL-2.0,CA,2024,3
156,MIT,CD,2024,3
118,NOASSERTION,CD,2024,3
8492,MIT,CH,2024,3
3862,Apache-2.0,CH,2024,3
3356,NOASSERTION,CH,2024,3
3055,GPL-3.0,CH,2024,3
990,BSD-3-Clause,CH,2024,3
858,AGPL-3.0,CH,2024,3
518,GPL-2.0,CH,2024,3
358,CC0-1.0,CH,2024,3
275,MPL-2.0,CH,2024,3
233,LGPL-3.0,CH,2024,3
232,Unlicense,CH,2024,3
201,BSD-2-Clause,CH,2024,3
177,CC-BY-4.0,CH,2024,3
165,CC-BY-SA-4.0,CH,2024,3
134,LGPL-2.1,CH,2024,3
221,MIT,CI,2024,3
126,Apache-2.0,CI,2024,3
2901,MIT,CL,2024,3
878,GPL-3.0,CL,2024,3
747,Apache-2.0,CL,2024,3
665,NOASSERTION,CL,2024,3
120,AGPL-3.0,CL,2024,3
105,GPL-2.0,CL,2024,3
499,MIT,CM,2024,3
318,Apache-2.0,CM,2024,3
191,GPL-3.0,CM,2024,3
158,NOASSERTION,CM,2024,3
22819,MIT,CN,2024,3
14037,Apache-2.0,CN,2024,3
7420,GPL-3.0,CN,2024,3
6040,NOASSERTION,CN,2024,3
2345,AGPL-3.0,CN,2024,3
1836,GPL-2.0,CN,2024,3
943,BSD-3-Clause,CN,2024,3
675,CC0-1.0,CN,2024,3
442,LGPL-3.0,CN,2024,3
417,Unlicense,CN,2024,3
391,MPL-2.0,CN,2024,3
290,LGPL-2.1,CN,2024,3
285,BSD-2-Clause,CN,2024,3
268,MulanPSL-2.0,CN,2024,3
229,CC-BY-SA-4.0,CN,2024,3
177,CC-BY-4.0,CN,2024,3
113,WTFPL,CN,2024,3
6058,MIT,CO,2024,3
1764,GPL-3.0,CO,2024,3
1752,Apache-2.0,CO,2024,3
1179,NOASSERTION,CO,2024,3
243,AGPL-3.0,CO,2024,3
204,CC0-1.0,CO,2024,3
158,BSD-3-Clause,CO,2024,3
130,GPL-2.0,CO,2024,3
109,Unlicense,CO,2024,3
996,MIT,CR,2024,3
325,Apache-2.0,CR,2024,3
256,GPL-3.0,CR,2024,3
179,NOASSERTION,CR,2024,3
247,MIT,CU,2024,3
700,MIT,CY,2024,3
316,Apache-2.0,CY,2024,3
203,NOASSERTION,CY,2024,3
124,GPL-3.0,CY,2024,3
5247,MIT,CZ,2024,3
1977,Apache-2.0,CZ,2024,3
1804,NOASSERTION,CZ,2024,3
1770,GPL-3.0,CZ,2024,3
508,GPL-2.0,CZ,2024,3
403,BSD-3-Clause,CZ,2024,3
322,AGPL-3.0,CZ,2024,3
168,CC0-1.0,CZ,2024,3
162,Unlicense,CZ,2024,3
128,LGPL-2.1,CZ,2024,3
128,BSD-2-Clause,CZ,2024,3
122,LGPL-3.0,CZ,2024,3
112,MPL-2.0,CZ,2024,3
47823,MIT,DE,2024,3
19330,Apache-2.0,DE,2024,3
17161,NOASSERTION,DE,2024,3
16465,GPL-3.0,DE,2024,3
4250,AGPL-3.0,DE,2024,3
3911,BSD-3-Clause,DE,2024,3
3590,GPL-2.0,DE,2024,3
1773,CC0-1.0,DE,2024,3
1369,LGPL-3.0,DE,2024,3
1359,MPL-2.0,DE,2024,3
1343,Unlicense,DE,2024,3
1233,BSD-2-Clause,DE,2024,3
904,LGPL-2.1,DE,2024,3
894,CC-BY-4.0,DE,2024,3
514,CC-BY-SA-4.0,DE,2024,3
472,EPL-2.0,DE,2024,3
403,ISC,DE,2024,3
255,MIT-0,DE,2024,3
217,EUPL-1.2,DE,2024,3
160,Zlib,DE,2024,3
143,BSL-1.0,DE,2024,3
142,WTFPL,DE,2024,3
138,EPL-1.0,DE,2024,3
119,0BSD,DE,2024,3
4554,MIT,DK,2024,3
1367,Apache-2.0,DK,2024,3
1301,NOASSERTION,DK,2024,3
1244,GPL-3.0,DK,2024,3
313,BSD-3-Clause,DK,2024,3
305,AGPL-3.0,DK,2024,3
225,GPL-2.0,DK,2024,3
153,CC0-1.0,DK,2024,3
149,Unlicense,DK,2024,3
111,MPL-2.0,DK,2024,3
807,MIT,DO,2024,3
183,Apache-2.0,DO,2024,3
169,GPL-3.0,DO,2024,3
140,NOASSERTION,DO,2024,3
929,MIT,DZ,2024,3
241,GPL-3.0,DZ,2024,3
214,Apache-2.0,DZ,2024,3
213,NOASSERTION,DZ,2024,3
1253,MIT,EC,2024,3
389,GPL-3.0,EC,2024,3
350,Apache-2.0,EC,2024,3
301,NOASSERTION,EC,2024,3
1082,MIT,EE,2024,3
358,Apache-2.0,EE,2024,3
317,NOASSERTION,EE,2024,3
269,GPL-3.0,EE,2024,3
4591,MIT,EG,2024,3
1399,Apache-2.0,EG,2024,3
1136,NOASSERTION,EG,2024,3
957,GPL-3.0,EG,2024,3
206,BSD-3-Clause,EG,2024,3
187,AGPL-3.0,EG,2024,3
108,GPL-2.0,EG,2024,3
14300,MIT,ES,2024,3
5907,Apache-2.0,ES,2024,3
5603,GPL-3.0,ES,2024,3
4549,NOASSERTION,ES,2024,3
1336,AGPL-3.0,ES,2024,3
842,GPL-2.0,ES,2024,3
761,CC0-1.0,ES,2024,3
724,BSD-3-Clause,ES,2024,3
407,Unlicense,ES,2024,3
331,MPL-2.0,ES,2024,3
261,LGPL-3.0,ES,2024,3
215,CC-BY-4.0,ES,2024,3
199,BSD-2-Clause,ES,2024,3
194,LGPL-2.1,ES,2024,3
110,CC-BY-SA-4.0,ES,2024,3
989,MIT,ET,2024,3
251,Apache-2.0,ET,2024,3
219,NOASSERTION,ET,2024,3
201,GPL-3.0,ET,2024,3
190108,MIT,EU,2024,3
71663,Apache-2.0,EU,2024,3
63301,NOASSERTION,EU,2024,3
62842,GPL-3.0,EU,2024,3
14880,AGPL-3.0,EU,2024,3
12397,BSD-3-Clause,EU,2024,3
11631,GPL-2.0,EU,2024,3
6717,CC0-1.0,EU,2024,3
5065,Unlicense,EU,2024,3
4378,MPL-2.0,EU,2024,3
3624,LGPL-3.0,EU,2024,3
3600,BSD-2-Clause,EU,2024,3
2603,CC-BY-4.0,EU,2024,3
2267,LGPL-2.1,EU,2024,3
1058,ISC,EU,2024,3
928,CC-BY-SA-4.0,EU,2024,3
741,EUPL-1.2,EU,2024,3
599,EPL-2.0,EU,2024,3
362,MIT-0,EU,2024,3
255,WTFPL,EU,2024,3
160,Zlib,EU,2024,3
143,BSL-1.0,EU,2024,3
138,EPL-1.0,EU,2024,3
119,0BSD,EU,2024,3
4758,MIT,FI,2024,3
1532,NOASSERTION,FI,2024,3
1367,GPL-3.0,FI,2024,3
1348,Apache-2.0,FI,2024,3
347,GPL-2.0,FI,2024,3
323,AGPL-3.0,FI,2024,3
278,BSD-3-Clause,FI,2024,3
196,CC0-1.0,FI,2024,3
175,Unlicense,FI,2024,3
124,BSD-2-Clause,FI,2024,3
115,CC-BY-4.0,FI,2024,3
25602,MIT,FR,2024,3
9599,NOASSERTION,FR,2024,3
9534,Apache-2.0,FR,2024,3
9208,GPL-3.0,FR,2024,3
2445,AGPL-3.0,FR,2024,3
1880,BSD-3-Clause,FR,2024,3
1573,GPL-2.0,FR,2024,3
971,CC0-1.0,FR,2024,3
866,MPL-2.0,FR,2024,3
751,Unlicense,FR,2024,3
650,LGPL-3.0,FR,2024,3
564,BSD-2-Clause,FR,2024,3
510,LGPL-2.1,FR,2024,3
346,CC-BY-4.0,FR,2024,3
264,ISC,FR,2024,3
184,CC-BY-SA-4.0,FR,2024,3
127,EPL-2.0,FR,2024,3
113,WTFPL,FR,2024,3
107,MIT-0,FR,2024,3
106,EUPL-1.2,FR,2024,3
38730,MIT,GB,2024,3
14368,Apache-2.0,GB,2024,3
13619,NOASSERTION,GB,2024,3
10125,GPL-3.0,GB,2024,3
2613,BSD-3-Clause,GB,2024,3
2364,AGPL-3.0,GB,2024,3
1976,GPL-2.0,GB,2024,3
1429,CC0-1.0,GB,2024,3
1005,Unlicense,GB,2024,3
984,MPL-2.0,GB,2024,3
762,BSD-2-Clause,GB,2024,3
687,CC-BY-4.0,GB,2024,3
603,LGPL-3.0,GB,2024,3
443,LGPL-2.1,GB,2024,3
330,ISC,GB,2024,3
310,CC-BY-SA-4.0,GB,2024,3
305,MIT-0,GB,2024,3
141,EPL-2.0,GB,2024,3
114,Zlib,GB,2024,3
111,0BSD,GB,2024,3
1285,MIT,GE,2024,3
419,Apache-2.0,GE,2024,3
296,NOASSERTION,GE,2024,3
260,GPL-3.0,GE,2024,3
1419,MIT,GH,2024,3
