num_pushers,language,language_type,iso2_code,year,quarter
304,Pawn,programming,FR,2022,4
302,GDScript,programming,FR,2022,4
301,VHDL,programming,FR,2022,4
296,SmPL,programming,FR,2022,4
292,Erlang,programming,FR,2022,4
278,VBScript,programming,FR,2022,4
271,F#,programming,FR,2022,4
255,M,programming,FR,2022,4
230,Verilog,programming,FR,2022,4
223,PureBasic,programming,FR,2022,4
220,Processing,programming,FR,2022,4
216,Jsonnet,programming,FR,2022,4
214,DIGITAL Command Language,programming,FR,2022,4
211,Visual Basic .NET,programming,FR,2022,4
211,LLVM,programming,FR,2022,4
197,Nim,programming,FR,2022,4
188,Coq,programming,FR,2022,4
186,Ada,programming,FR,2022,4
185,Elm,programming,FR,2022,4
179,AMPL,programming,FR,2022,4
177,AutoHotkey,programming,FR,2022,4
172,AppleScript,programming,FR,2022,4
168,POV-Ray SDL,programming,FR,2022,4
164,XS,programming,FR,2022,4
162,DTrace,programming,FR,2022,4
156,OpenSCAD,programming,FR,2022,4
150,Scilab,programming,FR,2022,4
150,AIDL,programming,FR,2022,4
146,VBA,programming,FR,2022,4
142,Reason,programming,FR,2022,4
140,Puppet,programming,FR,2022,4
136,Thrift,programming,FR,2022,4
130,OpenEdge ABL,programming,FR,2022,4
130,Zig,programming,FR,2022,4
128,COBOL,programming,FR,2022,4
128,Haxe,programming,FR,2022,4
125,Fluent,programming,FR,2022,4
124,Open Policy Agent,programming,FR,2022,4
121,G-code,programming,FR,2022,4
118,UnrealScript,programming,FR,2022,4
115,SystemVerilog,programming,FR,2022,4
113,Logos,programming,FR,2022,4
113,WebAssembly,programming,FR,2022,4
111,PureScript,programming,FR,2022,4
111,Apex,programming,FR,2022,4
108,Stata,programming,FR,2022,4
107,JetBrains MPS,programming,FR,2022,4
107,ActionScript,programming,FR,2022,4
106,ASL,programming,FR,2022,4
104,CUE,programming,FR,2022,4
104,Nu,programming,FR,2022,4
103,Rebol,programming,FR,2022,4
101,Max,programming,FR,2022,4
207,Markdown,prose,FR,2022,4
106,HTML,markup,GA,2022,4
103,CSS,markup,GA,2022,4
164,YAML,data,GB,2022,4
154,JSON,data,GB,2022,4
72808,HTML,markup,GB,2022,4
58591,CSS,markup,GB,2022,4
18558,SCSS,markup,GB,2022,4
13360,Jupyter Notebook,markup,GB,2022,4
4124,TeX,markup,GB,2022,4
3185,Roff,markup,GB,2022,4
3182,Vue,markup,GB,2022,4
2079,EJS,markup,GB,2022,4
1844,Jinja,markup,GB,2022,4
1812,Handlebars,markup,GB,2022,4
1756,Less,markup,GB,2022,4
1444,Mustache,markup,GB,2022,4
1336,Nunjucks,markup,GB,2022,4
1292,Blade,markup,GB,2022,4
1021,Rich Text Format,markup,GB,2022,4
950,Svelte,markup,GB,2022,4
918,Pug,markup,GB,2022,4
693,Sass,markup,GB,2022,4
519,Twig,markup,GB,2022,4
401,Astro,markup,GB,2022,4
369,PostScript,markup,GB,2022,4
347,Liquid,markup,GB,2022,4
311,Vim Snippet,markup,GB,2022,4
291,Stylus,markup,GB,2022,4
213,Haml,markup,GB,2022,4
194,RAML,markup,GB,2022,4
125,YASnippet,markup,GB,2022,4
114,Slim,markup,GB,2022,4
66443,JavaScript,programming,GB,2022,4
49965,Python,programming,GB,2022,4
44840,Shell,programming,GB,2022,4
23074,Dockerfile,programming,GB,2022,4
19245,TypeScript,programming,GB,2022,4
17583,Makefile,programming,GB,2022,4
16025,Java,programming,GB,2022,4
14322,C++,programming,GB,2022,4
13683,C,programming,GB,2022,4
12246,C#,programming,GB,2022,4
12158,Ruby,programming,GB,2022,4
8589,Batchfile,programming,GB,2022,4
8197,PHP,programming,GB,2022,4
6975,Go,programming,GB,2022,4
6932,CMake,programming,GB,2022,4
5702,PowerShell,programming,GB,2022,4
5356,R,programming,GB,2022,4
4779,Rust,programming,GB,2022,4
4504,HCL,programming,GB,2022,4
4343,Procfile,programming,GB,2022,4
4208,Lua,programming,GB,2022,4
3765,Perl,programming,GB,2022,4
3696,Kotlin,programming,GB,2022,4
3616,Objective-C,programming,GB,2022,4
3274,Assembly,programming,GB,2022,4
2836,Swift,programming,GB,2022,4
2768,Gherkin,programming,GB,2022,4
2593,Smarty,programming,GB,2022,4
2565,Vim Script,programming,GB,2022,4
1974,HLSL,programming,GB,2022,4
1963,Scala,programming,GB,2022,4
1962,XSLT,programming,GB,2022,4
1874,GLSL,programming,GB,2022,4
1867,MATLAB,programming,GB,2022,4
1848,Nix,programming,GB,2022,4
1826,ShaderLab,programming,GB,2022,4
1806,Groovy,programming,GB,2022,4
1664,M4,programming,GB,2022,4
1656,Objective-C++,programming,GB,2022,4
1601,Emacs Lisp,programming,GB,2022,4
1517,Hack,programming,GB,2022,4
1467,Starlark,programming,GB,2022,4
1333,PLpgSQL,programming,GB,2022,4
1251,Haskell,programming,GB,2022,4
1151,Dart,programming,GB,2022,4
1124,Awk,programming,GB,2022,4
1116,Fortran,programming,GB,2022,4
1061,Solidity,programming,GB,2022,4
1019,TSQL,programming,GB,2022,4
988,Cython,programming,GB,2022,4
934,Yacc,programming,GB,2022,4
741,Tcl,programming,GB,2022,4
729,Clojure,programming,GB,2022,4
727,Lex,programming,GB,2022,4
704,Raku,programming,GB,2022,4
697,sed,programming,GB,2022,4
682,Cuda,programming,GB,2022,4
666,Julia,programming,GB,2022,4
657,ASP.NET,programming,GB,2022,4
652,Smalltalk,programming,GB,2022,4
644,Mako,programming,GB,2022,4
639,Scheme,programming,GB,2022,4
618,Mathematica,programming,GB,2022,4
618,QMake,programming,GB,2022,4
616,Pascal,programming,GB,2022,4
597,GDB,programming,GB,2022,4
585,NASL,programming,GB,2022,4
582,Elixir,programming,GB,2022,4
548,GAP,programming,GB,2022,4
534,F#,programming,GB,2022,4
531,CoffeeScript,programming,GB,2022,4
529,NSIS,programming,GB,2022,4
527,Meson,programming,GB,2022,4
526,Common Lisp,programming,GB,2022,4
519,PLSQL,programming,GB,2022,4
508,SourcePawn,programming,GB,2022,4
476,Prolog,programming,GB,2022,4
417,ANTLR,programming,GB,2022,4
414,SWIG,programming,GB,2022,4
398,Inno Setup,programming,GB,2022,4
389,Visual Basic .NET,programming,GB,2022,4
388,Pawn,programming,GB,2022,4
387,OCaml,programming,GB,2022,4
383,FreeMarker,programming,GB,2022,4
380,VBScript,programming,GB,2022,4
372,D,programming,GB,2022,4
360,Gnuplot,programming,GB,2022,4
355,DIGITAL Command Language,programming,GB,2022,4
353,Erlang,programming,GB,2022,4
345,Verilog,programming,GB,2022,4
339,GDScript,programming,GB,2022,4
337,Standard ML,programming,GB,2022,4
336,AutoHotkey,programming,GB,2022,4
329,Bicep,programming,GB,2022,4
322,M,programming,GB,2022,4
320,SmPL,programming,GB,2022,4
308,Jsonnet,programming,GB,2022,4
307,Forth,programming,GB,2022,4
300,SystemVerilog,programming,GB,2022,4
296,DTrace,programming,GB,2022,4
292,Cycript,programming,GB,2022,4
291,AppleScript,programming,GB,2022,4
282,LLVM,programming,GB,2022,4
267,VHDL,programming,GB,2022,4
263,Open Policy Agent,programming,GB,2022,4
242,PureBasic,programming,GB,2022,4
239,XS,programming,GB,2022,4
228,Processing,programming,GB,2022,4
223,Puppet,programming,GB,2022,4
216,Stata,programming,GB,2022,4
215,Nim,programming,GB,2022,4
215,AMPL,programming,GB,2022,4
213,Nextflow,programming,GB,2022,4
208,QML,programming,GB,2022,4
207,Elm,programming,GB,2022,4
203,Thrift,programming,GB,2022,4
200,POV-Ray SDL,programming,GB,2022,4
198,Nu,programming,GB,2022,4
195,Ada,programming,GB,2022,4
191,Metal,programming,GB,2022,4
184,OpenSCAD,programming,GB,2022,4
178,Scilab,programming,GB,2022,4
159,Zig,programming,GB,2022,4
159,G-code,programming,GB,2022,4
157,AIDL,programming,GB,2022,4
154,Racket,programming,GB,2022,4
153,Rebol,programming,GB,2022,4
151,RenderScript,programming,GB,2022,4
150,OpenEdge ABL,programming,GB,2022,4
149,Reason,programming,GB,2022,4
149,UnrealScript,programming,GB,2022,4
147,VBA,programming,GB,2022,4
145,RPC,programming,GB,2022,4
145,PureScript,programming,GB,2022,4
145,WebAssembly,programming,GB,2022,4
145,DM,programming,GB,2022,4
144,Fluent,programming,GB,2022,4
143,Apex,programming,GB,2022,4
141,Brainfuck,programming,GB,2022,4
141,Logos,programming,GB,2022,4
136,Module Management System,programming,GB,2022,4
126,CUE,programming,GB,2022,4
124,Haxe,programming,GB,2022,4
122,RobotFramework,programming,GB,2022,4
122,BASIC,programming,GB,2022,4
118,COBOL,programming,GB,2022,4
118,ASL,programming,GB,2022,4
118,Sage,programming,GB,2022,4
117,jq,programming,GB,2022,4
114,SuperCollider,programming,GB,2022,4
114,Jasmin,programming,GB,2022,4
113,Crystal,programming,GB,2022,4
113,Stan,programming,GB,2022,4
109,Io,programming,GB,2022,4
108,SAS,programming,GB,2022,4
104,q,programming,GB,2022,4
101,Max,programming,GB,2022,4
237,Markdown,prose,GB,2022,4
6322,HTML,markup,GE,2022,4
5224,CSS,markup,GE,2022,4
1494,SCSS,markup,GE,2022,4
362,Vue,markup,GE,2022,4
335,Jupyter Notebook,markup,GE,2022,4
206,Blade,markup,GE,2022,4
123,Less,markup,GE,2022,4
5269,JavaScript,programming,GE,2022,4
2149,Shell,programming,GE,2022,4
1992,Python,programming,GE,2022,4
1764,TypeScript,programming,GE,2022,4
1242,Dockerfile,programming,GE,2022,4
1140,Java,programming,GE,2022,4
756,C#,programming,GE,2022,4
739,Makefile,programming,GE,2022,4
682,PHP,programming,GE,2022,4
620,Kotlin,programming,GE,2022,4
567,C++,programming,GE,2022,4
461,C,programming,GE,2022,4
453,Go,programming,GE,2022,4
440,Ruby,programming,GE,2022,4
332,Swift,programming,GE,2022,4
299,Batchfile,programming,GE,2022,4
290,CMake,programming,GE,2022,4
227,Objective-C,programming,GE,2022,4
215,Rust,programming,GE,2022,4
194,Procfile,programming,GE,2022,4
158,PowerShell,programming,GE,2022,4
140,Lua,programming,GE,2022,4
125,Solidity,programming,GE,2022,4
115,Dart,programming,GE,2022,4
104,Smarty,programming,GE,2022,4
104,HCL,programming,GE,2022,4
4563,HTML,markup,GH,2022,4
4006,CSS,markup,GH,2022,4
810,SCSS,markup,GH,2022,4
487,Jupyter Notebook,markup,GH,2022,4
213,Blade,markup,GH,2022,4
176,Vue,markup,GH,2022,4
124,EJS,markup,GH,2022,4
115,Less,markup,GH,2022,4
3764,JavaScript,programming,GH,2022,4
2431,Shell,programming,GH,2022,4
1795,Python,programming,GH,2022,4
1608,C,programming,GH,2022,4
761,TypeScript,programming,GH,2022,4
743,PHP,programming,GH,2022,4
537,Assembly,programming,GH,2022,4
519,C++,programming,GH,2022,4
510,Java,programming,GH,2022,4
452,Ruby,programming,GH,2022,4
423,Dockerfile,programming,GH,2022,4
422,Kotlin,programming,GH,2022,4
401,Objective-C,programming,GH,2022,4
387,Swift,programming,GH,2022,4
379,Dart,programming,GH,2022,4
325,Procfile,programming,GH,2022,4
325,CMake,programming,GH,2022,4
245,Hack,programming,GH,2022,4
215,Makefile,programming,GH,2022,4
180,C#,programming,GH,2022,4
177,Batchfile,programming,GH,2022,4
123,Brainfuck,programming,GH,2022,4
123,Puppet,programming,GH,2022,4
121,PowerShell,programming,GH,2022,4
105,Go,programming,GH,2022,4
104,JavaScript,programming,GM,2022,4
115,HTML,markup,GN,2022,4
5692,HTML,markup,GR,2022,4
4630,CSS,markup,GR,2022,4
1241,SCSS,markup,GR,2022,4
925,Jupyter Notebook,markup,GR,2022,4
297,TeX,markup,GR,2022,4
277,Vue,markup,GR,2022,4
251,Roff,markup,GR,2022,4
240,EJS,markup,GR,2022,4
136,Less,markup,GR,2022,4
124,Handlebars,markup,GR,2022,4
122,Blade,markup,GR,2022,4
116,Jinja,markup,GR,2022,4
104,Mustache,markup,GR,2022,4
4959,JavaScript,programming,GR,2022,4
3616,Python,programming,GR,2022,4
3155,Shell,programming,GR,2022,4
1892,Java,programming,GR,2022,4
1636,Dockerfile,programming,GR,2022,4
1352,Makefile,programming,GR,2022,4
1334,TypeScript,programming,GR,2022,4
1262,C,programming,GR,2022,4
1222,C++,programming,GR,2022,4
876,PHP,programming,GR,2022,4
849,C#,programming,GR,2022,4
793,Ruby,programming,GR,2022,4
601,Batchfile,programming,GR,2022,4
518,CMake,programming,GR,2022,4
439,Go,programming,GR,2022,4
395,Lua,programming,GR,2022,4
360,Kotlin,programming,GR,2022,4
305,Procfile,programming,GR,2022,4
300,PowerShell,programming,GR,2022,4
279,Assembly,programming,GR,2022,4
265,Objective-C,programming,GR,2022,4
246,Perl,programming,GR,2022,4
233,MATLAB,programming,GR,2022,4
229,Rust,programming,GR,2022,4
218,Swift,programming,GR,2022,4
208,R,programming,GR,2022,4
176,Smarty,programming,GR,2022,4
162,Vim Script,programming,GR,2022,4
157,Hack,programming,GR,2022,4
149,HCL,programming,GR,2022,4
147,XSLT,programming,GR,2022,4
139,M4,programming,GR,2022,4
135,GLSL,programming,GR,2022,4
129,HLSL,programming,GR,2022,4
115,Dart,programming,GR,2022,4
113,ShaderLab,programming,GR,2022,4
112,Scala,programming,GR,2022,4
105,Groovy,programming,GR,2022,4
103,Objective-C++,programming,GR,2022,4
3015,HTML,markup,GT,2022,4
2661,CSS,markup,GT,2022,4
608,SCSS,markup,GT,2022,4
233,Blade,markup,GT,2022,4
182,Jupyter Notebook,markup,GT,2022,4
152,Vue,markup,GT,2022,4
105,Less,markup,GT,2022,4
2671,JavaScript,programming,GT,2022,4
1050,Java,programming,GT,2022,4
1000,Python,programming,GT,2022,4
901,Shell,programming,GT,2022,4
750,TypeScript,programming,GT,2022,4
623,PHP,programming,GT,2022,4
596,C#,programming,GT,2022,4
407,C++,programming,GT,2022,4
367,Dockerfile,programming,GT,2022,4
249,C,programming,GT,2022,4
210,Kotlin,programming,GT,2022,4
194,Hack,programming,GT,2022,4
176,Makefile,programming,GT,2022,4
122,Ruby,programming,GT,2022,4
118,Batchfile,programming,GT,2022,4
118,ASP.NET,programming,GT,2022,4
118,Objective-C,programming,GT,2022,4
113,CMake,programming,GT,2022,4
109,Swift,programming,GT,2022,4
105,Procfile,programming,GT,2022,4
43508,HTML,markup,HK,2022,4
31625,CSS,markup,HK,2022,4
10330,SCSS,markup,HK,2022,4
8739,Vue,markup,HK,2022,4
5803,Jupyter Notebook,markup,HK,2022,4
5281,Less,markup,HK,2022,4
2952,Roff,markup,HK,2022,4
2067,TeX,markup,HK,2022,4
1753,EJS,markup,HK,2022,4
1208,Mustache,markup,HK,2022,4
1198,Stylus,markup,HK,2022,4
978,Handlebars,markup,HK,2022,4
887,Jinja,markup,HK,2022,4
661,Pug,markup,HK,2022,4
531,Rich Text Format,markup,HK,2022,4
398,Sass,markup,HK,2022,4
392,Svelte,markup,HK,2022,4
356,Blade,markup,HK,2022,4
349,Vim Snippet,markup,HK,2022,4
199,PostScript,markup,HK,2022,4
196,Nunjucks,markup,HK,2022,4
164,Astro,markup,HK,2022,4
112,YASnippet,markup,HK,2022,4
41053,JavaScript,programming,HK,2022,4
32900,Shell,programming,HK,2022,4
31289,Python,programming,HK,2022,4
16815,Java,programming,HK,2022,4
16097,Dockerfile,programming,HK,2022,4
15779,TypeScript,programming,HK,2022,4
14523,C,programming,HK,2022,4
14498,C++,programming,HK,2022,4
14437,Makefile,programming,HK,2022,4
9750,Go,programming,HK,2022,4
8381,CMake,programming,HK,2022,4
7710,Batchfile,programming,HK,2022,4
7096,Ruby,programming,HK,2022,4
4146,C#,programming,HK,2022,4
3970,Assembly,programming,HK,2022,4
3968,Kotlin,programming,HK,2022,4
3886,Objective-C,programming,HK,2022,4
3696,Lua,programming,HK,2022,4
3547,Rust,programming,HK,2022,4
3486,PHP,programming,HK,2022,4
3230,Perl,programming,HK,2022,4
2823,PowerShell,programming,HK,2022,4
2657,Swift,programming,HK,2022,4
2635,Smarty,programming,HK,2022,4
1851,Solidity,programming,HK,2022,4
1818,M4,programming,HK,2022,4
1754,Vim Script,programming,HK,2022,4
1673,Cuda,programming,HK,2022,4
1595,Yacc,programming,HK,2022,4
1500,Lex,programming,HK,2022,4
1499,MATLAB,programming,HK,2022,4
1496,Dart,programming,HK,2022,4
1494,Starlark,programming,HK,2022,4
1456,Objective-C++,programming,HK,2022,4
1428,GLSL,programming,HK,2022,4
1277,Awk,programming,HK,2022,4
1239,R,programming,HK,2022,4
1182,Scala,programming,HK,2022,4
1156,XSLT,programming,HK,2022,4
1153,Groovy,programming,HK,2022,4
1145,PLpgSQL,programming,HK,2022,4
1017,Emacs Lisp,programming,HK,2022,4
951,ANTLR,programming,HK,2022,4
947,FreeMarker,programming,HK,2022,4
867,HLSL,programming,HK,2022,4
848,Cython,programming,HK,2022,4
815,QMake,programming,HK,2022,4
756,Procfile,programming,HK,2022,4
749,ShaderLab,programming,HK,2022,4
745,HCL,programming,HK,2022,4
709,sed,programming,HK,2022,4
688,Thrift,programming,HK,2022,4
655,Nix,programming,HK,2022,4
646,Raku,programming,HK,2022,4
574,Tcl,programming,HK,2022,4
559,GDB,programming,HK,2022,4
538,Hack,programming,HK,2022,4
518,Clojure,programming,HK,2022,4
513,Gherkin,programming,HK,2022,4
512,NASL,programming,HK,2022,4
510,NSIS,programming,HK,2022,4
494,Verilog,programming,HK,2022,4
471,AIDL,programming,HK,2022,4
450,SWIG,programming,HK,2022,4
429,TSQL,programming,HK,2022,4
423,Fortran,programming,HK,2022,4
421,SmPL,programming,HK,2022,4
412,GAP,programming,HK,2022,4
403,XS,programming,HK,2022,4
372,Pascal,programming,HK,2022,4
366,SourcePawn,programming,HK,2022,4
363,UnrealScript,programming,HK,2022,4
356,CoffeeScript,programming,HK,2022,4
352,PLSQL,programming,HK,2022,4
327,Pawn,programming,HK,2022,4
310,DIGITAL Command Language,programming,HK,2022,4
309,Jsonnet,programming,HK,2022,4
287,VBScript,programming,HK,2022,4
283,Meson,programming,HK,2022,4
268,LLVM,programming,HK,2022,4
265,Julia,programming,HK,2022,4
263,Mathematica,programming,HK,2022,4
262,HiveQL,programming,HK,2022,4
258,AppleScript,programming,HK,2022,4
251,Scheme,programming,HK,2022,4
246,Haskell,programming,HK,2022,4
243,Mako,programming,HK,2022,4
237,Smalltalk,programming,HK,2022,4
236,Inno Setup,programming,HK,2022,4
222,ASP.NET,programming,HK,2022,4
219,q,programming,HK,2022,4
218,QML,programming,HK,2022,4
214,DTrace,programming,HK,2022,4
206,Gnuplot,programming,HK,2022,4
206,M,programming,HK,2022,4
203,PureBasic,programming,HK,2022,4
200,Metal,programming,HK,2022,4
196,Sage,programming,HK,2022,4
186,Visual Basic .NET,programming,HK,2022,4
182,Common Lisp,programming,HK,2022,4
180,Forth,programming,HK,2022,4
176,Elixir,programming,HK,2022,4
173,RPC,programming,HK,2022,4
172,AutoHotkey,programming,HK,2022,4
172,ASL,programming,HK,2022,4
170,SystemVerilog,programming,HK,2022,4
167,Move,programming,HK,2022,4
166,Classic ASP,programming,HK,2022,4
159,POV-Ray SDL,programming,HK,2022,4
157,Erlang,programming,HK,2022,4
154,Prolog,programming,HK,2022,4
153,AspectJ,programming,HK,2022,4
147,AMPL,programming,HK,2022,4
139,Terra,programming,HK,2022,4
132,ReScript,programming,HK,2022,4
129,Brainfuck,programming,HK,2022,4
129,D,programming,HK,2022,4
127,F#,programming,HK,2022,4
127,VHDL,programming,HK,2022,4
127,Standard ML,programming,HK,2022,4
127,WebAssembly,programming,HK,2022,4
127,Logos,programming,HK,2022,4
124,Scilab,programming,HK,2022,4
123,OCaml,programming,HK,2022,4
123,Ragel,programming,HK,2022,4
119,Ada,programming,HK,2022,4
117,MLIR,programming,HK,2022,4
115,Open Policy Agent,programming,HK,2022,4
108,RenderScript,programming,HK,2022,4
105,Module Management System,programming,HK,2022,4
102,ActionScript,programming,HK,2022,4
101,Stata,programming,HK,2022,4
218,Markdown,prose,HK,2022,4
1194,HTML,markup,HN,2022,4
1094,CSS,markup,HN,2022,4
272,SCSS,markup,HN,2022,4
174,Jupyter Notebook,markup,HN,2022,4
1130,JavaScript,programming,HN,2022,4
408,Shell,programming,HN,2022,4
384,TypeScript,programming,HN,2022,4
327,Python,programming,HN,2022,4
289,Java,programming,HN,2022,4
289,PHP,programming,HN,2022,4
240,C#,programming,HN,2022,4
161,Dockerfile,programming,HN,2022,4
112,Hack,programming,HN,2022,4
109,C++,programming,HN,2022,4
3491,HTML,markup,HR,2022,4
2852,CSS,markup,HR,2022,4
824,SCSS,markup,HR,2022,4
245,Jupyter Notebook,markup,HR,2022,4
245,Vue,markup,HR,2022,4
135,EJS,markup,HR,2022,4
101,Roff,markup,HR,2022,4
3280,JavaScript,programming,HR,2022,4
1552,Shell,programming,HR,2022,4
1480,Python,programming,HR,2022,4
1057,TypeScript,programming,HR,2022,4
823,Java,programming,HR,2022,4
807,C#,programming,HR,2022,4
748,C,programming,HR,2022,4
737,C++,programming,HR,2022,4
714,Dockerfile,programming,HR,2022,4
547,Makefile,programming,HR,2022,4
529,PHP,programming,HR,2022,4
413,Ruby,programming,HR,2022,4
366,Kotlin,programming,HR,2022,4
331,CMake,programming,HR,2022,4
266,Batchfile,programming,HR,2022,4
259,Swift,programming,HR,2022,4
241,Objective-C,programming,HR,2022,4
195,Go,programming,HR,2022,4
192,Rust,programming,HR,2022,4
146,Dart,programming,HR,2022,4
142,Procfile,programming,HR,2022,4
139,Lua,programming,HR,2022,4
135,PowerShell,programming,HR,2022,4
131,Assembly,programming,HR,2022,4
113,Perl,programming,HR,2022,4
104,Vim Script,programming,HR,2022,4
223,HTML,markup,HT,2022,4
186,CSS,markup,HT,2022,4
181,JavaScript,programming,HT,2022,4
8964,HTML,markup,HU,2022,4
7434,CSS,markup,HU,2022,4
1691,SCSS,markup,HU,2022,4
766,Jupyter Notebook,markup,HU,2022,4
450,Vue,markup,HU,2022,4
372,Blade,markup,HU,2022,4
299,Roff,markup,HU,2022,4
283,EJS,markup,HU,2022,4
250,TeX,markup,HU,2022,4
185,Less,markup,HU,2022,4
153,Mustache,markup,HU,2022,4
140,Handlebars,markup,HU,2022,4
133,Jinja,markup,HU,2022,4
120,Svelte,markup,HU,2022,4
7223,JavaScript,programming,HU,2022,4
4520,Python,programming,HU,2022,4
3940,Shell,programming,HU,2022,4
2716,Java,programming,HU,2022,4
2535,TypeScript,programming,HU,2022,4
2144,C#,programming,HU,2022,4
2102,Dockerfile,programming,HU,2022,4
1703,C++,programming,HU,2022,4
1642,C,programming,HU,2022,4
1474,Makefile,programming,HU,2022,4
1391,PHP,programming,HU,2022,4
929,Batchfile,programming,HU,2022,4
850,CMake,programming,HU,2022,4
706,Ruby,programming,HU,2022,4
656,Kotlin,programming,HU,2022,4
576,Go,programming,HU,2022,4
493,PowerShell,programming,HU,2022,4
447,Objective-C,programming,HU,2022,4
420,Lua,programming,HU,2022,4
363,Swift,programming,HU,2022,4
348,Perl,programming,HU,2022,4
327,Rust,programming,HU,2022,4
322,Assembly,programming,HU,2022,4
296,Hack,programming,HU,2022,4
251,XSLT,programming,HU,2022,4
248,Procfile,programming,HU,2022,4
224,Dart,programming,HU,2022,4
205,GLSL,programming,HU,2022,4
205,Smarty,programming,HU,2022,4
197,Vim Script,programming,HU,2022,4
195,Gherkin,programming,HU,2022,4
191,Groovy,programming,HU,2022,4
187,HLSL,programming,HU,2022,4
179,R,programming,HU,2022,4
173,M4,programming,HU,2022,4
165,HCL,programming,HU,2022,4
156,ShaderLab,programming,HU,2022,4
156,PLpgSQL,programming,HU,2022,4
146,Scala,programming,HU,2022,4
144,Objective-C++,programming,HU,2022,4
139,MATLAB,programming,HU,2022,4
117,Nix,programming,HU,2022,4
116,Starlark,programming,HU,2022,4
113,TSQL,programming,HU,2022,4
108,FreeMarker,programming,HU,2022,4
106,Yacc,programming,HU,2022,4
105,Awk,programming,HU,2022,4
104,Haskell,programming,HU,2022,4
69946,HTML,markup,ID,2022,4
62195,CSS,markup,ID,2022,4
16582,SCSS,markup,ID,2022,4
13529,Blade,markup,ID,2022,4
7528,Jupyter Notebook,markup,ID,2022,4
4774,Vue,markup,ID,2022,4
3750,Less,markup,ID,2022,4
1832,EJS,markup,ID,2022,4
903,Roff,markup,ID,2022,4
826,Handlebars,markup,ID,2022,4
718,Pug,markup,ID,2022,4
561,TeX,markup,ID,2022,4
521,Svelte,markup,ID,2022,4
337,Sass,markup,ID,2022,4
278,Stylus,markup,ID,2022,4
258,Rich Text Format,markup,ID,2022,4
177,Jinja,markup,ID,2022,4
173,Astro,markup,ID,2022,4
154,Mustache,markup,ID,2022,4
115,Twig,markup,ID,2022,4
64255,JavaScript,programming,ID,2022,4
31155,Shell,programming,ID,2022,4
30823,PHP,programming,ID,2022,4
21868,Python,programming,ID,2022,4
15212,Java,programming,ID,2022,4
11777,C++,programming,ID,2022,4
10666,Hack,programming,ID,2022,4
9864,Kotlin,programming,ID,2022,4
9840,Dockerfile,programming,ID,2022,4
9440,TypeScript,programming,ID,2022,4
8620,C,programming,ID,2022,4
7147,Objective-C,programming,ID,2022,4
6727,Procfile,programming,ID,2022,4
6704,Dart,programming,ID,2022,4
6702,Swift,programming,ID,2022,4
6056,CMake,programming,ID,2022,4
5187,Go,programming,ID,2022,4
4714,Ruby,programming,ID,2022,4
3866,Makefile,programming,ID,2022,4
3489,C#,programming,ID,2022,4
3083,Batchfile,programming,ID,2022,4
1784,Nix,programming,ID,2022,4
1769,PowerShell,programming,ID,2022,4
1028,Starlark,programming,ID,2022,4
991,Objective-C++,programming,ID,2022,4
977,Lua,programming,ID,2022,4
895,Assembly,programming,ID,2022,4
825,Perl,programming,ID,2022,4
810,Rust,programming,ID,2022,4
747,Smarty,programming,ID,2022,4
740,ShaderLab,programming,ID,2022,4
724,HLSL,programming,ID,2022,4
646,Gherkin,programming,ID,2022,4
579,R,programming,ID,2022,4
477,Solidity,programming,ID,2022,4
470,Groovy,programming,ID,2022,4
468,CoffeeScript,programming,ID,2022,4
418,GLSL,programming,ID,2022,4
408,MATLAB,programming,ID,2022,4
385,Vim Script,programming,ID,2022,4
372,TSQL,programming,ID,2022,4
354,Visual Basic .NET,programming,ID,2022,4
341,M4,programming,ID,2022,4
329,XSLT,programming,ID,2022,4
321,Pascal,programming,ID,2022,4
318,PLpgSQL,programming,ID,2022,4
317,HCL,programming,ID,2022,4
315,Clojure,programming,ID,2022,4
313,Awk,programming,ID,2022,4
275,ASP.NET,programming,ID,2022,4
250,Fortran,programming,ID,2022,4
243,Raku,programming,ID,2022,4
236,Forth,programming,ID,2022,4
230,Yacc,programming,ID,2022,4
223,Lex,programming,ID,2022,4
222,PureBasic,programming,ID,2022,4
197,Haskell,programming,ID,2022,4
196,Cython,programming,ID,2022,4
193,GDScript,programming,ID,2022,4
192,sed,programming,ID,2022,4
190,Scala,programming,ID,2022,4
173,Brainfuck,programming,ID,2022,4
173,Elixir,programming,ID,2022,4
165,XS,programming,ID,2022,4
163,SmPL,programming,ID,2022,4
160,UnrealScript,programming,ID,2022,4
152,GAP,programming,ID,2022,4
152,Haxe,programming,ID,2022,4
149,Mako,programming,ID,2022,4
146,GDB,programming,ID,2022,4
144,Prolog,programming,ID,2022,4
142,D,programming,ID,2022,4
141,Tcl,programming,ID,2022,4
134,Emacs Lisp,programming,ID,2022,4
131,Verilog,programming,ID,2022,4
131,Processing,programming,ID,2022,4
130,Scheme,programming,ID,2022,4
129,Cuda,programming,ID,2022,4
119,VHDL,programming,ID,2022,4
118,VBScript,programming,ID,2022,4
115,Julia,programming,ID,2022,4
114,Smalltalk,programming,ID,2022,4
113,AIDL,programming,ID,2022,4
105,QMake,programming,ID,2022,4
105,OpenEdge ABL,programming,ID,2022,4
118,Markdown,prose,ID,2022,4
8349,HTML,markup,IE,2022,4
6835,CSS,markup,IE,2022,4
