weight,source,destination,year,quarter
127,UY,CR,2021,4
3821,CA,AU,2022,1
211,SE,SG,2021,4
486,PH,BE,2022,1
403,FR,NG,2022,1
337,UA,RO,2022,1
223,MX,CR,2022,1
201,AT,ZA,2022,1
191,PK,UA,2022,1
190,GT,AR,2022,1
176,EC,DE,2022,1
175,DE,SY,2022,1
160,BO,AR,2022,1
138,NG,PT,2022,1
125,EC,BE,2022,1
1959,SE,BE,2022,2
787,NL,PH,2022,2
738,HK,NL,2022,2
635,NZ,FI,2022,2
326,RS,ES,2022,2
307,PK,NG,2022,2
303,CY,CH,2022,2
248,MK,HK,2022,2
103,CY,CA,2022,2
16131,ZA,US,2022,3
1769,AR,CA,2022,3
1542,GB,RO,2022,3
1477,CO,PE,2022,3
955,CL,CA,2022,3
836,PL,BG,2022,3
617,RO,SE,2022,3
548,ES,GR,2022,3
478,GB,TH,2022,3
332,DO,CO,2022,3
3498,ES,IT,2022,4
1998,KZ,DE,2022,4
1461,CO,ES,2022,4
975,ID,AU,2022,4
854,US,NP,2022,4
369,MD,UA,2022,4
288,BE,HR,2022,4
1762,GB,KE,2022,4
250,GH,GB,2022,4
247,VE,TW,2022,4
235,VN,CN,2022,4
205,PT,SG,2022,4
161,EC,BR,2022,4
105,BY,SE,2022,4
15881,FR,CH,2023,1
5717,ES,IN,2023,1
1448,GB,FI,2023,1
770,IE,IL,2023,1
615,DK,UA,2023,1
210,IT,RO,2023,1
167,NP,KR,2023,1
163,HR,CZ,2023,1
138,EU,SM,2022,2
147,VE,CL,2020,4
142,DK,PT,2021,1
278,HN,CL,2021,3
170,AU,RO,2021,3
5174,US,KR,2021,4
1215,IN,UA,2020,3
2113,AU,NZ,2020,4
168,PT,DK,2020,4
190,NL,HU,2021,1
144,TW,PL,2021,1
329,ID,MY,2021,3
118,CZ,HR,2021,3
251,FR,ZA,2022,1
285,PE,BO,2023,1
202,LV,LT,2023,1
104,IL,TW,2023,1
126,DE,CM,2022,3
159,TR,AR,2022,4
540,SA,GB,2021,3
1436,NL,AU,2021,4
619,CZ,CN,2022,2
296,TR,EE,2022,4
2061,NL,NO,2021,4
12510,DE,ES,2023,1
564,KR,GB,2023,1
286,TW,KR,2023,1
621,GE,SI,2023,1
615,GH,IN,2023,1
395,IT,BY,2023,1
317,NG,SI,2023,1
119,NP,AE,2023,1
163,EE,SE,2023,1
277,AL,PL,2023,1
1305,UA,CZ,2023,1
2635,EU,KR,2020,3
1197,MD,GB,2020,1
314,FR,BG,2020,1
241,LV,IE,2020,1
223,PK,ZA,2020,1
210,GB,NP,2020,1
105,CY,FR,2020,1
2061,VE,CO,2020,2
425,NZ,RU,2020,2
205,TH,NL,2020,2
169,CR,CA,2020,2
1005,AR,CA,2020,2
597,VN,CA,2020,2
383,VE,CL,2020,2
969,AR,UA,2020,2
285,CA,BY,2020,2
205,CM,CA,2020,2
22067,FR,DE,2020,3
242,PL,JP,2020,3
3235,JP,FR,2020,3
601,CO,GB,2020,3
139,CA,CR,2020,2
238,AR,TR,2020,3
2860,JP,FR,2020,4
536,PT,BE,2020,4
114,SN,FR,2020,3
204,TR,ZA,2020,4
56939,JP,US,2021,1
611,DE,MA,2021,1
516,RO,IL,2021,1
336,KW,US,2021,1
314,TH,SG,2021,1
220,NG,CZ,2021,1
211,MX,ID,2021,1
146,AT,AR,2021,1
895,IE,ES,2021,2
586,BR,ZA,2021,2
521,PE,BE,2021,2
375,TW,RU,2021,2
246,DK,PT,2021,2
5590,FR,NL,2021,3
1513,ID,DE,2021,3
1332,KR,HK,2021,3
963,BD,CA,2021,3
628,GB,NG,2021,3
445,SE,BR,2021,3
279,US,JM,2021,3
255,BE,NP,2021,3
243,PE,BE,2021,3
4692,FI,DE,2021,4
3706,HK,SG,2021,4
1004,CY,GB,2021,4
543,RO,SK,2021,4
422,HK,PH,2021,4
195,TR,ES,2021,4
116,TH,CN,2021,4
103,UA,TW,2021,4
102,BM,SE,2021,4
1184,VN,FR,2022,1
255,DK,BE,2022,1
246,HU,CA,2022,1
187,RO,RS,2022,1
181,NL,VN,2022,1
179,IT,LV,2022,1
172,MT,PT,2022,1
138,BR,TR,2022,1
2107,KR,DE,2022,2
251,TR,LA,2022,2
157,LU,RO,2022,2
136,SE,IS,2022,2
13636,US,RU,2022,3
5829,US,NO,2022,3
3406,FR,IT,2022,3
2515,MT,US,2022,3
218,LK,GB,2022,2
171,TH,BR,2022,3
1314,GB,AR,2022,4
319,TR,FI,2022,4
3931,PT,BR,2022,4
161,MU,DE,2022,4
10493,KE,US,2023,1
4370,FR,IT,2023,1
239,TN,CH,2022,4
918,AT,IE,2023,1
742,IN,IE,2023,1
226,AR,NG,2023,1
203,CN,ES,2023,1
162,LK,FR,2023,1
189,IN,MX,2020,1
218,CL,FR,2020,4
105,CH,LB,2021,1
265,ES,SA,2022,1
115,RW,PK,2022,2
122,SE,GR,2022,3
2759,SG,DE,2023,1
211,DK,SG,2023,1
198,CI,NG,2020,2
235,CA,ZA,2020,4
2038,CN,GB,2021,3
415,CN,NZ,2021,3
2555,CZ,RU,2021,4
749,DK,FR,2021,2
1635,FR,CZ,2021,3
239,PT,HR,2022,4
337,JP,IT,2023,1
449,LB,DE,2023,1
118,BO,NL,2023,1
195,NO,SK,2023,1
131,HK,ID,2023,1
231,PT,PH,2023,1
173,CH,NG,2023,1
117,HK,DK,2022,4
193,NZ,UA,2021,3
3703,CZ,GB,2022,1
131,TR,CN,2022,1
222,SN,KE,2023,1
465,US,JO,2023,1
121,PL,EG,2023,1
110,DK,BH,2023,1
647,ES,AE,2023,1
214,DE,AM,2023,1
105,EU,GE,2020,1
23116,EU,IL,2020,4
5540,EU,BY,2021,4
47536,EU,CA,2023,1
969,BR,NL,2020,1
699,HU,AU,2020,1
466,DE,LV,2020,1
245,SZ,US,2020,1
703,EE,GB,2020,1
554,FR,PE,2020,2
349,BR,RO,2020,2
487,VN,RU,2020,2
335,TN,DE,2020,2
256,KG,LT,2020,3
1140,CZ,ZA,2020,3
101,KZ,BY,2020,2
116,CL,AU,2020,3
713,PT,IT,2020,4
1936,DK,GB,2020,4
1053,CA,SG,2020,4
316,NO,LT,2020,4
178,GB,BD,2020,4
123,BY,EG,2020,4
1176,SE,CN,2021,1
7014,HK,JP,2021,2
3077,ES,CZ,2021,2
1009,SK,GB,2021,2
359,HR,CZ,2021,2
183,TT,US,2021,2
281,JP,CZ,2021,3
147,PL,LT,2021,3
108,CL,MY,2021,3
410,EE,ES,2021,4
178,AO,BR,2021,4
3878,MX,AR,2022,1
3145,IL,GB,2022,1
662,KE,IN,2022,1
329,VN,PH,2022,1
164,GB,PE,2022,1
2945,DE,JP,2022,2
386,BR,IE,2022,2
211,BG,SK,2022,2
115,AU,TR,2022,2
4395,ID,IN,2022,3
3614,HK,IN,2022,3
213,IT,NZ,2022,3
141,GR,LV,2022,3
1405,CZ,IL,2022,4
160,NG,TZ,2022,4
17215,PL,UA,2023,1
1413,AR,IT,2023,1
694,AU,AR,2023,1
269,IN,CY,2023,1
141,MY,TW,2023,1
279,EU,UG,2022,3
530,MY,KR,2020,2
110,NG,GH,2021,4
102,UY,IE,2022,1
746,IN,IE,2022,2
177,VE,EC,2022,2
44371,BR,US,2020,2
102,US,TN,2020,3
302,IN,NP,2021,1
143,KE,CH,2021,1
142,IT,BG,2021,1
8611,US,ES,2021,4
162492,ES,US,2023,1
182,CL,JP,2022,4
155,BJ,NG,2023,1
739,NL,GR,2023,1
170,BJ,US,2023,1
302,AZ,IL,2023,1
656,KZ,UA,2022,4
240,HU,IE,2023,1
447,AU,RS,2023,1
136,SE,NG,2023,1
478,AU,ID,2023,1
471,IL,CH,2022,3
3053,US,AT,2020,1
1202,IN,ES,2020,1
395,CA,MY,2020,1
648,IN,AE,2020,1
1626,AR,ES,2020,2
800,IN,UA,2020,2
124,SG,BR,2020,2
118,BB,CA,2020,2
624,HU,ES,2020,4
657,VN,PL,2020,4
610,UA,FI,2020,4
6938,PH,US,2021,1
2727,PT,FR,2021,1
506,US,BD,2021,1
273,LU,NL,2021,1
6854,BR,DE,2021,2
2305,AM,US,2021,2
428,UA,CN,2021,2
348,IN,NZ,2021,2
267,CO,FR,2021,2
139,ZA,IL,2021,2
1401,CA,ES,2021,3
319,AU,CO,2021,3
1913,SA,US,2021,4
4523,KZ,RU,2022,1
307,HU,BE,2022,1
266,FR,HU,2022,1
613,NZ,CH,2022,2
529,CA,PH,2022,2
444,CA,AR,2022,2
511,PL,HK,2022,3
668,ES,LU,2022,4
659,NL,NG,2022,4
10717,SI,US,2023,1
3593,GB,BR,2023,1
179,UZ,NL,2022,4
685,GR,NZ,2023,1
182,FI,SG,2023,1
1041,DE,NG,2020,2
1374,PL,AU,2021,3
206,CY,TR,2023,1
335,NO,BE,2020,1
154,CH,HU,2020,2
445,BD,GB,2021,2
153,RS,MX,2021,2
448,ES,MX,2023,1
218,PK,ID,2023,1
350,NL,BG,2023,1
130,FR,EG,2023,1
169,LK,CA,2023,1
38133,IL,US,2022,4
1853,US,BG,2023,1
1073,AU,KR,2023,1
132,ZA,AU,2022,1
829,LT,BY,2022,1
176,EE,IN,2023,1
1837,EU,EG,2022,2
1159,FR,UA,2020,1
468,BY,CZ,2020,1
647,FR,MA,2020,3
424,UA,FI,2020,3
407,CN,ES,2020,3
155,GB,VN,2020,3
336,GB,LK,2020,4
353,IT,GR,2021,1
102,TH,TW,2021,1
499,LV,TR,2021,2
4068,NP,DE,2021,3
742,LK,AU,2021,3
554,CH,JP,2021,3
542,FR,TR,2021,3
343,SE,BY,2021,3
150315,FR,US,2021,4
8039,RS,US,2021,4
2050,EG,DE,2021,4
596,KH,US,2021,4
123,NG,ZM,2021,4
746,NL,BY,2022,1
225,TN,DE,2022,1
639,TR,IR,2022,2
162,JP,TR,2022,2
139,CI,DE,2022,2
2767,PH,VN,2022,3
448,CH,CN,2022,3
117,SE,HR,2022,3
4480,RU,IN,2022,4
3246,AT,GB,2022,4
872,JO,US,2022,4
494,RS,ES,2022,4
270,CH,CN,2022,4
378,SG,DK,2023,1
209,MX,AU,2023,1
980,NL,PK,2022,4
445,BE,JP,2023,1
862,AT,CZ,2023,1
266,NZ,NL,2023,1
544,SE,BR,2021,4
300,FR,MT,2023,1
187,AT,HR,2023,1
109,US,BA,2023,1
179,CY,CA,2023,1
141,AE,RS,2023,1
2676,EU,NG,2023,1
1653,HR,DE,2020,1
841,FI,SE,2020,1
2902,EG,US,2020,2
706,ES,RO,2020,2
135,FR,TG,2020,3
1371,MX,DE,2021,4
324011,CA,US,2022,1
3072,PT,ES,2022,1
2340,IT,IN,2022,1
294,GB,EE,2022,1
294,TH,HK,2022,1
8187,US,PL,2022,2
1131,RU,IL,2022,4
233,PL,PT,2020,4
22591,NL,DE,2021,4
358,NO,CH,2021,2
536,KE,NG,2021,2
403,SK,CH,2023,1
112,NG,ZW,2023,1
269,BO,MX,2023,1
174,ES,VE,2023,1
643,TR,BY,2023,1
424,US,GH,2023,1
249,CH,ZA,2023,1
125,BH,HK,2023,1
120,LV,DK,2022,4
112,CU,DE,2022,4
723,NL,SG,2023,1
180,US,DZ,2023,1
639,EU,CR,2020,4
2154,EU,CO,2022,2
694,EU,AE,2022,3
252,GB,AM,2020,1
207,PK,AT,2020,1
775,RU,JP,2020,2
3090,AT,NL,2020,4
121,SK,PL,2020,4
445,UY,FR,2021,1
262,NI,ES,2021,1
123,BR,TW,2021,1
367,MQ,US,2021,2
132,DE,GH,2021,2
370,PR,IN,2021,3
219,DO,IN,2021,3
103,TH,ID,2021,3
161,PT,NO,2022,1
1209,ES,FI,2022,2
312,IL,IT,2022,2
2190,FR,CZ,2022,4
1034,DE,NG,2022,4
116,MD,BG,2022,4
653,ES,HK,2023,1
232,IT,NG,2022,3
179,CH,LU,2020,4
124,RU,UG,2021,2
141,KH,RU,2022,3
2555,GB,UA,2022,2
220,MD,FI,2023,1
1209,ID,RS,2023,1
3380,EU,CO,2022,3
3881,AU,NZ,2020,1
103,ES,SK,2020,1
429,CN,IT,2020,2
3394,IN,IL,2021,1
1028,TW,IN,2021,2
273,CN,ES,2021,3
112,IR,IT,2021,3
127,IN,HU,2021,4
1225,AR,RU,2022,1
143,EC,GR,2022,1
229,DK,AR,2022,2
110,TR,HU,2022,2
187643,FR,US,2022,4
230,SG,KH,2023,1
7288,BE,DE,2022,3
244,BY,PT,2023,1
2555,IR,US,2020,1
138,ES,BA,2020,1
1509,TR,NL,2020,2
199,PE,MX,2020,2
989,FR,NO,2020,2
133,CA,TR,2020,2
1148,DE,GR,2021,2
183,RS,PT,2022,1
168,VI,US,2022,1
383,IE,UA,2022,2
101,SE,EE,2021,3
185,ES,PE,2020,2
852,UA,PK,2023,1
475,US,MY,2023,1
158,TR,TZ,2023,1
346,UZ,UA,2023,1
455,US,UY,2020,3
516,PY,US,2021,4
160,PH,PT,2021,4
347,HK,IT,2022,2
1220,SE,NL,2020,1
220,RU,NO,2022,4
196,LT,SE,2023,1
2683,NO,PL,2023,1
113,FR,PH,2021,3
1167,GE,RU,2020,1
106,PH,BR,2020,2
2157,NL,PL,2020,4
1338,CO,DK,2021,1
222,CA,BY,2020,4
543,SK,AT,2022,1
547,BG,IN,2022,2
1015,ZA,NG,2022,3
120,EG,IE,2022,3
1162,IN,VN,2022,2
155,DZ,HU,2020,1
126,KR,ES,2022,1
224,HK,RS,2022,3
415,PH,ES,2020,2
477,UA,CN,2021,1
114,NL,CO,2023,1
6129,CL,US,2020,1
196,PK,UA,2020,1
393,MY,IN,2020,1
391,BR,NZ,2020,3
296,ML,US,2020,4
880,UA,LV,2021,4
438,PH,RU,2022,3
502,RO,ES,2021,2
166,NL,IS,2023,1
197,EU,AD,2022,1
298,ZA,IR,2020,1
1993,SG,HK,2020,2
304,TW,RU,2020,3
313,DE,LT,2021,1
105,TW,HR,2021,4
413,CU,DE,2022,1
117,BY,IE,2022,2
256,TR,HU,2022,3
433,AU,BA,2023,1
261,BE,PT,2020,1
3053,NZ,DE,2022,1
5519,GB,PL,2022,4
128,PE,UY,2022,4
239,BE,SI,2023,1
801,JP,GR,2023,1
1465,FI,CA,2022,1
130,VN,PH,2023,1
519,RU,PT,2022,2
4036,NP,IN,2023,1
2549,NG,KE,2023,1
1005,US,VE,2020,2
3524,CH,IT,2022,3
254191,GB,US,2020,1
277,LT,CH,2020,3
3818,IN,NL,2021,2
7120,DK,DE,2022,2
1004,CY,ES,2021,3
5219,EG,US,2021,4
361,IE,CH,2022,3
1201,VE,AR,2020,4
636,BG,SI,2022,1
101,FI,IL,2022,2
139,HK,MY,2022,1
329,GB,LV,2022,3
427,SK,BE,2022,4
106,SD,SA,2023,1
8924,VN,US,2020,2
554,BE,EE,2021,2
869,RO,CZ,2022,1
252,ID,PL,2021,3
183,SG,AE,2023,1
120,BA,GB,2021,3
765,UZ,UA,2022,1
152,BG,JP,2021,2
156,LV,SE,2023,1
744,CA,FI,2020,2
399,CO,VE,2020,2
320,PK,IL,2022,4
317,IN,SK,2022,4
1132,CH,UA,2023,1
729,EE,RU,2020,1
3113,GR,DE,2022,2
903,IE,IL,2021,1
390,ID,JP,2021,2
434,FI,BD,2023,1
969,FR,DK,2020,4
1545,PL,AU,2021,1
7394,US,CZ,2020,2
439,ID,GR,2021,3
123,IN,LT,2021,3
466,ZA,FR,2021,4
6152,BG,DE,2022,1
1510,SG,TW,2022,1
490,CO,VE,2022,1
264,IT,JP,2022,1
225,PE,AU,2022,1
120,FR,LT,2022,1
112,RW,DE,2022,1
5654,RU,IN,2022,2
2019,TR,IL,2022,2
1539,IT,PL,2022,2
771,DE,ZA,2022,2
488,NL,BY,2022,2
168,FR,SI,2022,2
143,BG,TR,2022,2
128,VE,GT,2022,2
599,KE,ET,2022,3
413,GR,NO,2022,3
151,AR,FI,2022,3
102,BR,CN,2022,3
1244,PK,GB,2022,4
956,DE,HR,2022,4
739,NO,DK,2022,4
475,CL,ES,2022,4
336,SE,NZ,2022,4
263,US,HN,2022,4
229,IT,RO,2022,4
163,HR,GR,2022,4
151,TW,TR,2022,4
112,FI,AR,2022,4
1903,CZ,FR,2023,1
1032,IN,TR,2023,1
44017,EU,CA,2022,4
199,CN,BR,2020,1
178,AE,NG,2020,1
168,ID,JP,2020,3
150,CO,EC,2020,4
2072,NO,SE,2021,1
199,TH,NP,2021,1
1726,VN,DE,2021,3
1254,BG,UA,2021,3
105,GE,MD,2022,1
290,AR,NZ,2022,3
1113,ET,NG,2022,4
365,US,SA,2023,1
207,LT,IT,2021,1
1027,TW,MX,2021,4
174,TH,PH,2021,4
642,UA,SK,2022,1
233,FO,US,2022,4
321,CN,MY,2020,4
678,LV,DE,2021,1
193,SK,AU,2021,1
575,BG,SE,2021,2
197,ML,RU,2021,2
683,AL,RS,2021,2
121,HR,AU,2021,3
150,CR,NL,2021,3
472,HU,RO,2021,4
5411,US,SE,2022,2
231,SE,BS,2022,2
1519,SK,DE,2022,3
765,US,CR,2022,3
421,VE,CL,2022,3
215,PA,CO,2022,3
149,TR,DK,2022,3
101,MA,ET,2022,3
760,ZA,IN,2022,4
346,JP,ID,2022,4
31355,TW,US,2023,1
3015,CA,CH,2023,1
118,FR,LT,2021,1
344,MA,IN,2022,2
265,CZ,BG,2022,2
10759,SI,US,2022,4
299,CO,UY,2021,2
651,GR,RU,2021,3
473,ES,LU,2022,2
229,ET,CH,2021,2
726,IN,AT,2022,1
1623,PL,ES,2022,2
197,PL,BG,2021,4
203,NG,FR,2021,4
286,TH,KR,2022,1
119,CY,AR,2022,1
106,KR,PL,2022,3
1317,US,KE,2022,4
111,ET,AR,2022,4
5144,EU,ZA,2022,4
961,TR,RU,2020,1
608,TH,CN,2020,3
384,IL,PL,2022,2
653,SG,NL,2022,3
125,BY,RO,2022,4
872,BE,CA,2022,1
365,BD,SG,2022,3
944,PK,GB,2021,4
310,IL,NL,2022,1
48670,UA,US,2021,3
1516,AU,NL,2022,1
374,KH,SG,2021,3
536,KR,AU,2020,2
328,XK,RS,2022,4
1068,NZ,BY,2020,1
651,IN,PK,2022,1
1620,BR,CH,2023,1
331,BO,AR,2022,3
177,CY,GR,2022,4
657,SG,NL,2022,2
3064,CN,FR,2021,4
469,CN,NL,2020,1
112,NP,BR,2022,3
1407,SG,GB,2022,1
417,IL,PS,2022,1
280,CR,MX,2022,1
136,ID,JO,2022,1
105,IR,SE,2022,1
17003,CO,US,2022,2
3768,EC,US,2022,2
2573,DK,SE,2022,2
265,ID,PH,2022,2
261,TW,RU,2022,2
1204,BY,KZ,2022,3
731,EG,PK,2022,3
103,PY,CO,2022,3
2779,MD,US,2022,4
1153,HR,RU,2022,4
315,PT,PK,2022,4
293,KE,SG,2022,4
248,NP,CH,2022,4
4067,US,NO,2023,1
1107,IE,IN,2023,1
365,SG,IL,2020,2
296,LK,AU,2020,3
3596,BE,NL,2020,3
219,MX,UA,2020,3
234,LU,TR,2021,1
111,PT,NG,2021,1
101,IR,CN,2021,3
939,US,EG,2022,3
207,HU,DK,2022,2
256,UY,DE,2022,4
372,AT,RS,2020,2
351,IN,LK,2020,3
761,SK,HU,2020,4
527,BE,SE,2021,1
5372,BG,DE,2021,3
445,GB,SK,2021,4
162,NZ,ES,2021,3
140,RU,SI,2021,4
101,MA,NG,2022,1
334,EG,CZ,2022,2
157,SK,BE,2022,2
755,LU,FR,2022,3
111,EG,CH,2022,3
153,NL,LT,2022,4
128,TZ,ZA,2022,4
726,DE,LU,2021,4
350,TH,CH,2021,3
507,GR,IT,2023,1
2894,PL,NO,2022,1
388,VN,PH,2022,2
1153,JP,CA,2020,3
510,US,LK,2021,3
201,FR,EE,2022,3
117,RO,HR,2022,3
247,JO,GB,2020,3
328,SG,SE,2021,3
268,PF,FR,2022,4
200,NG,TZ,2021,2
41139,IL,US,2021,4
242,UY,ES,2022,4
1574,EG,GB,2021,2
3336,ES,CZ,2022,1
563,KH,CH,2021,2
1982,GB,CZ,2021,3
107,SK,DK,2022,1
1313,NL,IE,2022,3
162,CZ,DK,2022,1
126,LT,SE,2020,4
102,JP,AR,2022,1
5059,IT,CH,2022,3
110,LC,RO,2021,4
764,FR,SG,2022,1
3818,SK,CZ,2022,3
212,US,IQ,2022,2
177,BR,AT,2022,2
160,EC,CL,2022,2
229,NP,NZ,2022,3
492,VN,ES,2022,4
88036,CH,US,2023,1
2955,IL,RU,2023,1
1820,DZ,US,2023,1
492,DE,NG,2021,3
772,HR,IN,2022,1
461,KE,RW,2023,1
255,KG,DE,2023,1
394,US,GT,2021,3
3746,AU,NZ,2021,4
584,GB,BY,2022,3
185,FR,LB,2021,2
661,LT,BE,2022,3
204,EG,HU,2022,3
351,HR,DK,2022,4
102,ME,ES,2022,4
1010,UA,SG,2023,1
299,EE,LV,2021,4
186,ZW,GB,2022,4
848,CA,NZ,2020,3
173,CH,IR,2021,3
165,BE,BR,2022,3
161,CL,AU,2021,1
791,PT,CZ,2022,2
207,RO,DK,2020,4
333,GR,AT,2022,4
28848,HK,US,2021,1
759,SA,EG,2021,4
534,ID,ZA,2022,1
339,GB,CO,2022,1
217,ZW,CH,2022,1
3122,DE,NO,2022,2
873,SK,UA,2022,2
154,BE,AT,2022,2
152,MW,GB,2022,2
307,BR,JP,2022,3
9577,BY,RU,2022,4
5983,PE,US,2022,4
246,IT,MY,2022,4
171,PH,PL,2022,4
5841,AT,GB,2023,1
245,MQ,US,2021,1
1103,GE,GB,2022,2
530,CH,CZ,2022,4
278,CH,BE,2020,2
8951,CN,JP,2020,4
1096,LT,RU,2022,1
191,UY,CA,2022,1
109,JP,FI,2020,3
123,KE,TR,2022,2
7499,DE,AT,2022,3
213,AU,FI,2022,3
1241,ES,JP,2021,2
154,IN,GE,2022,4
484,PL,AT,2020,3
996,JP,RU,2021,2
357,MD,FI,2021,4
262,UA,CN,2022,4
111,BG,PY,2020,1
415,IN,PK,2020,2
207,VN,NL,2022,1
374,US,LV,2022,4
280,AE,LK,2022,2
301,HU,RO,2021,3
214,DK,BR,2020,1
1032,CZ,IN,2021,1
15634,GB,IN,2022,1
232,CA,LU,2022,1
170,ET,KE,2022,1
1237,FI,ES,2022,2
130,PH,SE,2022,2
3934,FR,PL,2022,3
757,EC,AR,2022,3
111,GE,BR,2022,3
815,IT,SG,2022,4
199,MC,GB,2022,4
107,ME,GB,2022,4
1758,NZ,DE,2023,1
515,PR,DE,2022,2
128,CN,FI,2020,3
148,DO,ES,2021,2
926,GB,IR,2021,4
131,UG,ES,2022,3
119,FR,LT,2022,4
35902,RU,US,2023,1
146,IQ,RU,2021,1
25981,JP,CN,2022,3
1089,AT,NO,2022,4
457,RS,HU,2022,4
208,HR,BR,2022,4
4172,GR,DE,2023,1
206,DK,UA,2020,3
772,VN,CZ,2020,4
572,CN,NL,2020,4
416,BE,PT,2022,1
1756,BG,RU,2022,4
116,BE,BG,2021,1
1980,CA,IL,2023,1
112,LV,BE,2021,4
1514,IT,IL,2020,3
5195,AE,US,2021,1
715,GR,BE,2022,1
939,CO,CL,2022,3
917,SE,HK,2022,3
1625,SE,FI,2021,3
569,PS,US,2022,1
199,CL,CH,2022,1
5580,BR,DE,2020,4
491,HK,RS,2022,2
1197,PT,RO,2022,3
123,LK,DE,2022,3
2340,SG,GB,2022,4
105,UY,NZ,2022,4
231,PT,BY,2022,1
180,SE,IL,2021,3
516,FI,CZ,2022,4
157,ES,SI,2022,4
10881,BY,US,2020,1
143,ES,PK,2020,1
124,DO,CA,2020,2
341,UG,CA,2022,4
1224,CA,KR,2023,1
1458,BE,CH,2020,4
147,IR,RU,2023,1
1544,CZ,IL,2021,3
505,PT,AR,2022,2
177,FR,BO,2022,2
367,MO,HK,2022,4
188,DE,CL,2020,1
130,UA,KR,2021,1
159,BO,MX,2021,2
487,AE,NG,2022,2
374,RS,SI,2022,3
178,BY,AR,2022,1
523,ID,FR,2022,1
1529,BY,UZ,2023,1
1151,CZ,IN,2021,3
107,GR,HK,2021,3
103,BE,CN,2022,3
566,BR,RS,2022,1
230,KZ,ES,2022,4
312,CY,UA,2021,3
5632,US,IT,2020,1
124,CH,LI,2020,4
1339,CO,CA,2023,1
2327,VN,DE,2022,2
257,PH,IL,2021,1
687,WS,DK,2021,1
2804,US,TR,2021,4
609,RU,BR,2022,2
575,DE,EE,2021,3
323,IE,UA,2021,4
1320,BY,DE,2022,4
712,PT,RO,2022,2
105,AU,PT,2022,3
215,AM,GE,2022,3
175,AT,BY,2022,4
185,NZ,AT,2023,1
164,CH,IR,2022,4
13652,DE,NL,2022,1
300,PT,HK,2022,2
4231,IN,FR,2020,2
119,MT,PF,2021,3
301,DK,FI,2022,2
143,IN,SK,2021,3
1100,VN,AU,2021,4
119,IR,BG,2022,2
411,SI,RU,2022,1
157,PT,AM,2022,4
5963,DE,SE,2020,4
5285,DE,IL,2022,1
369,CO,UY,2022,3
3236,GB,UA,2022,3
399,NL,FI,2022,1
513,GR,RO,2022,1
1698,LU,US,2022,1
548,NP,NO,2022,1
270,ID,BY,2022,3
138,CA,IS,2020,1
162,CH,HK,2021,1
198,NO,AU,2022,4
284,CA,TW,2020,1
108,UY,DE,2020,4
820,UA,NO,2021,3
118,MX,UA,2022,2
116,CY,PT,2021,4
1425,RU,IL,2022,2
108,TR,RO,2021,2
143,GT,CA,2022,4
3864,DE,AU,2022,4
201,PT,HK,2022,4
507,MD,RU,2021,2
630,IN,EE,2021,3
4887,TR,UA,2022,4
445,FI,AT,2022,1
15760,FR,CH,2021,1
108,IL,CH,2022,1
365,DE,SK,2022,3
218,RO,ID,2022,3
247,NG,AR,2022,1
148,BO,CO,2022,1
1452,SE,CH,2023,1
478,IL,CA,2020,3
294,IN,KE,2022,2
11861,ID,US,2023,1
882,GB,LT,2022,1
12415,GE,US,2022,3
2135,IN,RO,2022,3
906,EC,ES,2022,3
308,NO,IL,2022,3
203,EE,FR,2022,1
216,NO,IN,2021,1
266,IL,BR,2021,1
7525,UZ,RU,2023,1
169,LT,IT,2021,2
12630,RU,DE,2022,2
1011,FI,SE,2022,3
396,BY,FR,2022,3
1791,IN,SE,2022,3
108,SG,RS,2022,3
104,RO,NG,2022,4
1625,ZA,GB,2021,4
746,CZ,HU,2021,3
405,IN,NP,2022,2
510,MD,IN,2023,1
486,PH,JP,2023,1
481,KE,UG,2023,1
430,TR,HK,2023,1
429,PL,AR,2023,1
420,PK,MX,2023,1
416,GB,GH,2023,1
381,BG,IT,2023,1
354,SE,AR,2023,1
347,FI,BR,2023,1
338,MD,IL,2023,1
307,PT,GR,2023,1
304,LK,NO,2023,1
271,CZ,PT,2023,1
249,SI,AR,2023,1
242,ES,LU,2023,1
200,TN,AT,2023,1
192,NO,PT,2023,1
169,FR,DZ,2023,1
141,ZA,DK,2023,1
137,UY,MX,2023,1
127,LV,BE,2023,1
114,LT,VN,2023,1
105,UY,BO,2023,1
104,SG,BD,2023,1
101,JP,ET,2023,1
400,CA,TW,2023,1
260,MY,FR,2023,1
197,NP,NZ,2023,1
139,AL,RS,2023,1
123,KH,NL,2023,1
116,MY,IE,2023,1
111,FI,MX,2023,1
774,FI,NL,2023,1
669,IL,ES,2023,1
165,MT,IN,2023,1
156,GE,FR,2023,1
687,NO,CZ,2023,1
508,MD,BE,2023,1
234,LA,US,2023,1
187,PH,AE,2023,1
121,MY,UA,2023,1
105,BG,GR,2023,1
695,PT,IT,2023,1
131,GT,CO,2023,1
329,DK,JP,2023,1
329,PK,CN,2023,1
119,NL,MY,2023,1
107,LK,HK,2023,1
952,IN,LK,2023,1
385,VE,PK,2023,1
468,GB,BY,2023,1
391,HR,NL,2021,2
127,ES,NZ,2022,2
393,CN,RU,2023,1
364,RW,IN,2022,3
316,SK,AU,2022,3
702,RS,IT,2022,4
631,UG,NG,2022,4
155,HU,AR,2020,2
